,OrderID,CustomerID,EmployeeID,ShippingMethodID,OrderDate,ShipDate,FreightCharge,DeliveryTime,OrderYear,OrderMonth
795,892,22,6,1,2004-06-18,2004-06-18,0.0,0,2004,6
796,893,21,6,1,2004-06-19,2004-06-19,0.0,0,2004,6
797,894,25,6,1,2004-06-19,2003-06-19,0.0,-366,2004,6
798,895,7,6,1,2004-06-19,2004-06-19,0.0,0,2004,6
799,896,18,6,1,2004-06-19,2004-06-19,0.0,0,2004,6
800,897,110,6,1,2004-06-28,2004-06-28,28.0,0,2004,6
801,898,90,6,1,2004-06-21,2004-06-21,28.0,0,2004,6
802,899,22,6,1,2004-06-21,2004-06-21,0.0,0,2004,6
803,900,35,6,1,2004-06-21,2004-06-21,28.0,0,2004,6
804,901,111,6,1,2004-06-21,2004-06-21,0.0,0,2004,6
805,904,107,6,1,2004-06-22,2004-06-22,0.0,0,2004,6
806,905,22,6,1,2004-06-22,2004-06-22,0.0,0,2004,6
807,906,8,6,1,2004-06-22,2004-06-22,0.0,0,2004,6
808,907,25,6,1,2004-06-23,2004-06-23,0.0,0,2004,6
809,908,22,6,1,2004-06-23,2004-06-23,0.0,0,2004,6
810,909,67,6,1,2004-06-23,2004-06-23,0.0,0,2004,6
811,910,2,6,1,2004-06-24,2004-06-24,0.0,0,2004,6
812,911,22,6,1,2004-06-24,2004-06-24,0.0,0,2004,6
813,912,5,6,1,2004-06-24,2004-06-24,28.0,0,2004,6
814,913,101,6,1,2004-06-25,2004-06-25,28.0,0,2004,6
815,914,107,6,1,2004-06-25,2004-06-25,0.0,0,2004,6
816,915,21,6,1,2004-06-26,2004-06-26,0.0,0,2004,6
817,916,22,6,1,2004-06-26,2004-06-26,0.0,0,2004,6
818,917,96,6,1,2004-06-28,2004-06-28,28.0,0,2004,6
819,918,25,6,1,2004-06-28,2003-06-28,27.3,-366,2004,6
820,920,5,6,1,2004-06-28,2004-06-28,0.0,0,2004,6
821,921,89,6,1,2004-06-29,2004-06-29,0.0,0,2004,6
822,922,2,6,1,2004-06-30,2004-06-30,0.0,0,2004,6
823,923,17,6,1,2004-06-30,2004-06-30,0.0,0,2004,6
824,924,23,6,1,2004-07-01,2004-07-01,0.0,0,2004,7
825,925,7,6,1,2004-07-01,2004-07-01,0.0,0,2004,7
826,926,112,6,1,2004-07-01,2004-07-01,28.0,0,2004,7
827,927,1,6,1,2004-07-01,2004-07-01,0.0,0,2004,7
828,928,35,6,1,2004-07-01,2004-07-01,25.58,0,2004,7
829,929,22,6,1,2004-07-02,2004-07-02,0.0,0,2004,7
830,930,84,6,1,2004-07-02,2004-07-02,0.0,0,2004,7
831,931,21,6,1,2004-07-03,2004-07-03,0.0,0,2004,7
832,933,18,6,1,2004-07-03,2004-07-03,0.0,0,2004,7
833,934,57,6,1,2004-07-05,2004-07-05,0.0,0,2004,7
834,935,22,6,1,2004-07-05,2004-07-05,0.0,0,2004,7
835,936,107,6,1,2004-08-01,2004-08-01,0.0,0,2004,8
836,937,19,6,1,2004-07-05,2004-07-05,0.0,0,2004,7
837,938,5,6,1,2004-07-05,2004-07-05,28.0,0,2004,7
838,939,6,6,1,2004-07-06,2004-07-06,0.0,0,2004,7
839,940,2,6,1,2004-07-06,2004-07-06,0.0,0,2004,7
840,941,5,6,1,2004-07-06,2004-07-06,0.0,0,2004,7
841,942,21,6,1,2004-07-07,2004-07-07,0.0,0,2004,7
842,943,19,6,1,2004-07-07,2004-07-07,0.0,0,2004,7
843,944,22,6,1,2004-07-07,2004-07-07,0.0,0,2004,7
844,945,67,6,1,2004-07-07,2004-07-07,0.0,0,2004,7
845,946,19,6,1,2004-07-07,2004-07-07,0.0,0,2004,7
846,948,7,6,1,2004-07-07,2004-07-07,0.0,0,2004,7
847,949,2,6,1,2004-07-08,2004-07-08,0.0,0,2004,7
848,950,22,6,1,2004-07-08,2004-07-08,0.0,0,2004,7
849,951,98,6,1,2004-07-08,2004-07-08,28.2,0,2004,7
850,952,84,6,1,2004-07-08,2004-07-08,0.0,0,2004,7
851,953,114,6,1,2004-07-09,2004-07-09,0.0,0,2004,7
852,954,108,6,1,2004-07-09,2004-07-09,28.0,0,2004,7
853,955,3,6,1,2004-07-09,2004-07-09,0.0,0,2004,7
854,956,34,6,1,2004-07-09,2004-07-09,0.0,0,2004,7
855,957,34,6,1,2004-07-09,2004-07-09,0.0,0,2004,7
856,958,6,6,1,2004-07-12,2004-07-12,0.0,0,2004,7
857,959,79,6,1,2004-07-12,2004-07-12,0.0,0,2004,7
858,960,2,6,1,2004-07-12,2004-07-12,0.0,0,2004,7
859,961,7,6,1,2004-07-12,2004-07-12,0.0,0,2004,7
860,962,5,6,1,2004-07-12,2004-07-12,24.72,0,2004,7
861,963,35,6,1,2004-07-12,2004-07-12,28.0,0,2004,7
862,964,21,6,1,2004-07-13,2004-07-13,0.0,0,2004,7
863,965,116,6,1,2004-07-13,2004-07-13,0.0,0,2004,7
864,966,22,6,1,2004-07-13,2004-07-13,0.0,0,2004,7
865,968,25,6,1,2004-07-14,2004-07-14,28.0,0,2004,7
866,969,40,6,1,2004-07-14,2004-07-14,0.0,0,2004,7
867,970,14,6,1,2004-07-14,2004-07-14,0.0,0,2004,7
868,971,14,6,1,2004-07-14,2004-07-14,0.0,0,2004,7
869,972,112,6,1,2004-07-14,2004-07-14,28.0,0,2004,7
870,973,26,6,1,2004-07-15,2004-07-15,0.0,0,2004,7
871,974,13,6,1,2004-07-15,2004-07-15,28.0,0,2004,7
872,975,3,6,1,2004-07-15,2004-07-15,0.0,0,2004,7
873,976,2,6,1,2004-07-15,2004-07-15,0.0,0,2004,7
874,977,2,6,1,2004-07-15,2004-07-15,0.0,0,2004,7
875,978,41,6,1,2004-07-16,2004-07-16,28.0,0,2004,7
876,979,117,6,1,2004-07-16,2004-07-16,0.0,0,2004,7
877,980,22,6,1,2004-07-16,2004-07-16,0.0,0,2004,7
878,981,26,6,1,2004-07-16,2004-07-16,0.0,0,2004,7
879,982,18,6,1,2004-07-16,2004-07-16,0.0,0,2004,7
880,983,7,6,1,2004-07-16,2004-07-16,0.0,0,2004,7
881,984,21,6,1,2004-07-17,2004-07-17,0.0,0,2004,7
882,985,5,6,1,2004-07-17,2004-07-17,0.0,0,2004,7
883,986,22,6,1,2004-07-19,2004-07-19,0.0,0,2004,7
884,987,40,6,1,2004-07-19,2004-07-19,0.0,0,2004,7
885,988,67,6,1,2004-07-19,2004-07-19,0.0,0,2004,7
886,989,22,6,1,2004-07-20,2004-07-20,0.0,0,2004,7
887,990,110,6,1,2004-07-20,2004-07-20,28.0,0,2004,7
888,991,18,6,1,2004-07-20,2004-07-20,0.0,0,2004,7
889,992,5,6,1,2004-07-20,2004-07-20,28.0,0,2004,7
890,993,98,6,1,2004-07-21,2004-07-21,28.0,0,2004,7
891,994,118,6,1,2004-07-22,2004-07-22,28.0,0,2004,7
892,995,17,6,1,2004-07-22,2004-07-22,0.0,0,2004,7
893,996,24,6,1,2004-07-23,2004-07-23,0.0,0,2004,7
894,997,1,6,1,2004-07-23,2004-07-23,0.0,0,2004,7
895,998,45,6,1,2004-07-23,2004-07-23,0.0,0,2004,7
896,999,84,6,1,2004-07-23,2004-07-23,0.0,0,2004,7
897,1000,5,6,1,2004-07-23,2004-07-23,0.0,0,2004,7
898,1001,32,6,1,2004-07-23,2004-07-23,0.0,0,2004,7
899,1002,21,6,1,2004-07-26,2004-07-26,0.0,0,2004,7
900,1003,42,6,1,2004-07-26,2004-07-26,28.0,0,2004,7
901,1004,2,6,1,2004-07-27,2004-07-27,0.0,0,2004,7
902,1005,18,6,1,2004-07-27,2004-07-27,0.0,0,2004,7
903,1006,37,6,1,2004-07-29,2004-07-29,0.0,0,2004,7
904,1007,89,6,1,2004-09-01,2004-09-01,0.0,0,2004,9
905,1008,22,6,1,2004-07-29,2004-07-29,0.0,0,2004,7
906,1009,7,6,1,2004-07-30,2004-07-30,0.0,0,2004,7
907,1010,2,6,1,2004-08-02,2004-08-02,0.0,0,2004,8
908,1012,119,6,1,2004-08-04,2004-08-04,0.0,0,2004,8
909,1013,32,6,1,2004-08-04,2004-08-04,0.0,0,2004,8
910,1014,13,6,1,2004-08-05,2004-08-05,28.0,0,2004,8
911,1015,120,6,1,2004-08-05,2004-08-05,28.0,0,2004,8
912,1017,40,6,1,2004-08-06,2004-08-06,0.0,0,2004,8
913,1018,35,6,1,2004-08-07,2004-08-07,28.0,0,2004,8
914,1019,22,6,1,2004-08-09,2004-08-09,0.0,0,2004,8
915,1020,59,6,1,2004-08-09,2004-08-09,0.0,0,2004,8
916,1021,2,6,1,2004-08-09,2004-08-09,0.0,0,2004,8
917,1022,40,6,1,2004-08-10,2004-08-10,0.0,0,2004,8
918,1023,122,6,1,2004-08-10,2004-08-10,0.0,0,2004,8
919,1024,123,6,1,2004-08-11,2004-08-11,0.0,0,2004,8
920,1025,124,6,1,2004-08-11,2004-08-11,28.0,0,2004,8
921,1026,22,6,1,2004-08-12,2004-08-12,0.0,0,2004,8
922,1027,21,6,1,2004-08-12,2004-08-12,0.0,0,2004,8
923,1029,84,6,1,2004-08-12,2004-08-12,0.0,0,2004,8
924,1030,126,6,1,2004-08-12,2004-08-12,0.0,0,2004,8
925,1031,40,6,1,2004-08-13,2004-08-13,0.0,0,2004,8
926,1032,3,6,1,2004-08-13,2004-08-13,0.0,0,2004,8
927,1033,2,6,1,2004-08-13,2004-08-13,0.0,0,2004,8
928,1034,17,6,1,2004-08-13,2004-08-13,0.0,0,2004,8
929,1036,18,6,1,2004-08-13,2004-08-13,0.0,0,2004,8
930,1037,127,6,1,2004-08-13,2004-08-13,0.0,0,2004,8
931,1038,128,6,1,2004-08-16,2004-08-16,0.0,0,2004,8
932,1039,32,6,1,2004-08-16,2004-08-16,0.0,0,2004,8
933,1040,18,6,1,2004-08-16,2004-08-16,0.0,0,2004,8
934,1041,67,6,1,2004-08-16,2004-08-16,0.0,0,2004,8
935,1042,22,6,1,2004-08-17,2004-08-17,0.0,0,2004,8
936,1043,129,6,1,2004-08-17,2004-08-17,0.0,0,2004,8
937,1045,90,6,1,2004-08-18,2004-08-18,28.0,0,2004,8
938,1046,6,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
939,1047,5,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
940,1048,22,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
941,1049,2,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
942,1050,1,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
943,1051,17,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
944,1052,22,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
945,1053,3,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
946,1054,18,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
947,1055,5,6,1,2004-08-19,2004-08-19,0.0,0,2004,8
948,1056,2,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
949,1057,40,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
950,1058,5,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
951,1059,21,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
952,1060,5,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
953,1061,3,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
954,1062,13,6,1,2004-08-20,2004-08-20,28.0,0,2004,8
955,1063,22,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
956,1064,67,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
957,1065,111,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
958,1066,82,6,1,2004-08-20,2004-08-20,0.0,0,2004,8
959,1067,40,6,1,2004-08-21,2004-08-21,0.0,0,2004,8
960,1068,91,6,1,2004-09-01,2004-09-01,28.0,0,2004,9
961,1069,7,6,1,2004-08-21,2004-08-21,0.0,0,2004,8
962,1070,22,6,1,2004-08-23,2004-08-23,0.0,0,2004,8
963,1071,79,6,1,2004-08-23,2004-08-23,0.0,0,2004,8
964,1072,127,6,1,2004-08-23,2004-08-23,28.0,0,2004,8
965,1073,112,6,1,2004-08-23,2004-08-23,28.0,0,2004,8
966,1074,6,6,1,2004-08-23,2004-08-23,0.0,0,2004,8
967,1075,40,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
968,1076,79,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
969,1077,3,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
970,1078,1,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
971,1079,6,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
972,1080,2,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
973,1081,2,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
974,1082,3,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
975,1083,1,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
976,1084,6,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
977,1085,67,6,1,2004-08-24,2004-08-24,0.0,0,2004,8
978,1086,35,6,1,2004-08-24,2004-08-24,28.0,0,2004,8
979,1087,40,6,1,2004-08-25,2004-08-25,0.0,0,2004,8
980,1088,131,6,1,2004-08-25,2004-08-25,0.0,0,2004,8
981,1089,84,6,1,2004-08-25,2004-08-25,0.0,0,2004,8
982,1090,63,6,1,2004-09-01,2004-09-01,28.0,0,2004,9
983,1091,107,6,1,2004-08-25,2004-08-25,0.0,0,2004,8
984,1092,18,6,1,2004-08-25,2004-08-25,0.0,0,2004,8
985,1093,18,6,1,2004-08-26,2004-08-26,0.0,0,2004,8
986,1094,1,6,1,2004-08-26,2004-08-26,0.0,0,2004,8
987,1095,57,6,1,2004-08-27,2004-08-27,0.0,0,2004,8
988,1096,40,6,1,2004-08-27,2004-08-27,0.0,0,2004,8
989,1097,108,6,1,2004-09-01,2004-09-01,28.0,0,2004,9
990,1098,21,6,1,2004-08-27,2004-08-27,0.0,0,2004,8
991,1099,2,6,1,2004-08-27,2004-08-27,0.0,0,2004,8
992,1100,42,6,1,2004-08-27,2004-08-27,28.0,0,2004,8
993,1101,5,6,1,2004-08-27,2004-08-27,28.0,0,2004,8
994,1103,19,6,1,2004-09-01,2004-09-01,0.0,0,2004,9
995,1104,18,6,1,2004-08-31,2004-08-31,0.0,0,2004,8
996,1105,64,6,1,2004-09-01,2004-09-01,28.0,0,2004,9
997,1106,40,6,1,2004-09-01,2004-09-01,0.0,0,2004,9
998,1107,24,6,1,2004-09-02,2004-09-02,0.0,0,2004,9
999,1108,18,6,1,2004-09-02,2004-09-02,0.0,0,2004,9
1000,1109,7,6,1,2004-09-02,2004-09-02,0.0,0,2004,9
1001,1110,101,6,1,2004-09-03,2004-09-03,28.0,0,2004,9
1002,1111,5,6,1,2004-09-04,2004-09-04,28.0,0,2004,9
1003,1112,7,6,1,2004-09-04,2004-09-04,0.0,0,2004,9
1004,1113,86,6,1,2004-09-06,2004-09-06,31.0,0,2004,9
1005,1114,32,6,1,2004-09-07,2004-09-07,0.0,0,2004,9
1006,1115,22,6,1,2004-09-07,2004-09-07,0.0,0,2004,9
1007,1116,32,6,1,2004-09-07,2004-09-07,0.0,0,2004,9
1008,1117,110,6,1,2004-09-07,2004-09-07,31.0,0,2004,9
1009,1118,5,6,1,2004-09-07,2004-09-07,0.0,0,2004,9
1010,1119,41,6,1,2004-09-08,2004-09-08,31.0,0,2004,9
1011,1120,74,6,1,2004-09-09,2004-09-09,0.0,0,2004,9
1012,1121,3,6,1,2004-09-09,2004-09-09,0.0,0,2004,9
1013,1122,34,6,1,2004-09-09,2004-09-09,0.0,0,2004,9
1014,1123,18,6,1,2004-09-09,2004-09-09,0.0,0,2004,9
1015,1125,25,6,1,2004-09-10,2004-09-10,0.0,0,2004,9
1016,1126,13,6,1,2004-09-10,2004-09-10,31.0,0,2004,9
1017,1127,82,6,1,2004-09-11,2004-09-11,14.35,0,2004,9
1018,1128,22,6,1,2004-09-13,2004-09-13,0.0,0,2004,9
1019,1129,130,6,1,2004-09-13,2004-09-13,31.0,0,2004,9
1020,1130,18,6,1,2004-09-13,2004-09-13,0.0,0,2004,9
1021,1131,117,6,1,2004-09-14,2004-09-14,0.0,0,2004,9
1022,1132,40,6,1,2004-09-14,2004-09-14,0.0,0,2004,9
1023,1133,5,6,1,2004-09-14,2004-09-14,31.0,0,2004,9
1024,1134,32,6,1,2004-09-15,2004-09-15,0.0,0,2004,9
1025,1135,40,6,1,2004-09-15,2004-09-15,0.0,0,2004,9
1026,1136,5,6,1,2004-09-15,2004-09-15,0.0,0,2004,9
1027,1137,2,1,1,2004-09-15,2004-09-15,0.0,0,2004,9
1028,1138,18,1,1,2004-09-15,2004-09-15,0.0,0,2004,9
1029,1139,132,1,1,2004-09-15,2004-09-15,0.0,0,2004,9
1030,1140,132,6,1,2004-09-16,2004-09-16,0.0,0,2004,9
1031,1141,32,6,1,2004-09-16,2004-09-16,0.0,0,2004,9
1032,1142,7,6,1,2004-09-17,2004-09-17,0.0,0,2004,9
1033,1143,24,6,1,2004-09-17,2004-09-17,0.0,0,2004,9
1034,1144,45,6,1,2004-09-20,2004-09-20,0.0,0,2004,9
1035,1145,21,6,1,2004-09-20,2004-09-20,0.0,0,2004,9
1036,1146,22,6,1,2004-09-20,2004-09-20,0.0,0,2004,9
1037,1148,2,6,1,2004-09-21,2004-09-21,0.0,0,2004,9
1038,1149,40,6,1,2004-09-23,2004-09-23,0.0,0,2004,9
1039,1150,79,6,1,2004-09-23,2004-09-23,0.0,0,2004,9
1040,1151,102,6,1,2004-09-23,2004-09-23,0.0,0,2004,9
1041,1152,17,6,1,2004-09-23,2004-09-23,0.0,0,2004,9
1042,1153,18,6,1,2004-09-23,2004-09-23,0.0,0,2004,9
1043,1154,84,6,1,2004-09-23,2004-09-23,0.0,0,2004,9
1044,1155,133,6,1,2004-09-24,2004-09-24,0.0,0,2004,9
1045,1156,64,6,1,2004-09-25,2004-09-25,31.0,0,2004,9
1046,1158,3,6,1,2004-09-27,2004-09-27,0.0,0,2004,9
1047,1159,18,6,1,2004-09-28,2004-09-28,0.0,0,2004,9
1048,1160,134,6,1,2004-09-29,2004-09-29,0.0,0,2004,9
1049,1161,60,6,1,2004-10-01,2004-10-01,0.0,0,2004,10
1050,1163,134,6,1,2004-10-01,2004-10-01,0.0,0,2004,10
1051,1164,6,6,1,2004-10-01,2004-10-01,0.0,0,2004,10
1052,1165,101,6,1,2004-10-01,2004-01-01,0.0,-274,2004,10
1053,1166,7,6,1,2004-10-02,2002-10-02,0.0,-731,2004,10
1054,1167,22,12,1,2004-10-21,2004-10-21,0.0,0,2004,10
1055,1168,40,6,1,2004-10-04,2004-10-04,0.0,0,2004,10
1056,1169,37,6,1,2004-10-04,2004-10-04,0.0,0,2004,10
1057,1170,135,6,1,2004-10-04,2004-10-04,0.0,0,2004,10
1058,1171,5,6,1,2004-10-04,2004-10-04,31.0,0,2004,10
1059,1172,136,6,1,2004-10-05,2004-10-05,0.0,0,2004,10
1060,1173,137,6,1,2004-10-06,2004-10-06,0.0,0,2004,10
1061,1174,13,6,1,2004-10-06,2004-01-06,31.0,-274,2004,10
1062,1175,32,6,1,2004-10-06,2004-10-06,0.0,0,2004,10
1063,1176,41,6,1,2004-10-06,2004-10-06,31.0,0,2004,10
1064,1177,138,6,1,2004-10-07,2004-10-07,31.0,0,2004,10
1065,1178,32,6,1,2004-10-07,2004-10-07,0.0,0,2004,10
1066,1179,82,6,1,2004-10-07,2004-10-07,0.0,0,2004,10
1067,1180,139,6,1,2004-10-08,2004-10-08,0.0,0,2004,10
1068,1181,25,6,1,2004-10-09,2004-10-09,0.0,0,2004,10
1069,1182,140,6,1,2004-10-09,2004-10-09,31.0,0,2004,10
1070,1183,18,6,1,2004-10-09,2004-10-09,0.0,0,2004,10
1071,1184,21,6,1,2004-10-11,2001-10-11,0.0,-1096,2004,10
1072,1185,40,6,1,2004-10-11,2004-10-11,0.0,0,2004,10
1073,1186,141,6,1,2004-10-11,2004-10-11,31.0,0,2004,10
1074,1187,5,6,1,2004-10-11,2004-10-11,31.0,0,2004,10
1075,1188,5,6,1,2004-10-12,2004-10-12,0.0,0,2004,10
1076,1189,18,6,1,2004-10-12,2004-10-12,0.0,0,2004,10
1077,1190,82,6,1,2004-10-13,2004-10-13,0.0,0,2004,10
1078,1191,8,6,1,2004-10-13,2004-10-13,0.0,0,2004,10
1079,1192,2,6,1,2004-10-13,2004-10-13,0.0,0,2004,10
1080,1193,142,6,1,2004-10-13,2004-10-13,0.0,0,2004,10
1081,1194,143,6,1,2004-10-14,2004-10-14,0.0,0,2004,10
1082,1195,142,6,1,2004-10-15,2004-10-15,0.0,0,2004,10
1083,1196,84,12,1,2004-10-15,2004-10-15,0.0,0,2004,10
1084,1197,136,6,1,2004-10-16,2004-10-16,0.0,0,2004,10
1085,1198,7,6,1,2004-10-16,2004-10-16,0.0,0,2004,10
1086,1199,6,6,1,2004-10-18,2004-10-18,0.0,0,2004,10
1087,1200,140,6,1,2004-10-18,2004-10-18,0.0,0,2004,10
1088,1201,21,6,1,2004-10-18,2004-10-18,0.0,0,2004,10
1089,1202,140,6,1,2004-10-18,2004-10-18,9.2,0,2004,10
1090,1203,35,6,1,2004-10-19,2004-10-19,31.0,0,2004,10
1091,1204,18,6,1,2004-10-19,2004-10-19,0.0,0,2004,10
1092,1206,40,6,1,2004-10-20,2001-10-20,0.0,-1096,2004,10
1093,1207,7,6,1,2004-11-01,2004-11-01,0.0,0,2004,11
1094,1210,145,12,1,2004-11-01,2004-11-01,17.0,0,2004,11
1095,1211,22,12,1,2004-10-21,2004-10-21,0.0,0,2004,10
1096,1212,84,12,1,2004-10-21,2004-10-21,0.0,0,2004,10
1097,1213,67,12,1,2004-10-21,2004-10-21,0.0,0,2004,10
1098,1214,32,12,1,2004-10-21,2004-10-21,0.0,0,2004,10
1099,1216,7,12,1,2004-10-22,2004-10-22,0.0,0,2004,10
1100,1217,82,12,1,2004-10-23,2004-10-23,0.0,0,2004,10
1101,1218,147,12,1,2004-11-05,2004-11-05,31.0,0,2004,11
1102,1219,148,12,1,2004-10-25,2004-10-25,0.0,0,2004,10
1103,1220,40,12,1,2004-10-26,2004-10-26,0.0,0,2004,10
1104,1221,147,12,1,2004-10-27,2004-10-27,31.0,0,2004,10
1105,1223,149,12,1,2004-11-02,2004-11-02,17.0,0,2004,11
1106,1225,5,12,1,2004-10-27,2004-10-27,31.0,0,2004,10
1107,1226,18,12,1,2004-10-27,2004-10-27,0.0,0,2004,10
1108,1228,3,12,1,2004-10-28,2004-10-28,0.0,0,2004,10
1109,1229,151,12,1,2004-10-28,2004-10-28,31.0,0,2004,10
1110,1231,140,12,1,2004-11-03,2004-11-03,31.0,0,2004,11
1111,1232,21,12,1,2004-10-30,2004-10-30,0.0,0,2004,10
1112,1233,8,12,1,2004-10-30,2004-10-30,0.0,0,2004,10
1113,1234,40,6,1,2004-11-01,2004-11-01,0.0,0,2004,11
1114,1235,7,6,1,2004-11-03,2004-11-03,0.0,0,2004,11
1115,1236,151,6,1,2004-11-03,2004-11-03,31.0,0,2004,11
1116,1237,110,6,1,2004-11-03,2004-11-03,31.0,0,2004,11
1117,1238,40,6,1,2004-11-03,2004-11-03,0.0,0,2004,11
1118,1239,18,6,1,2004-11-03,2004-11-03,0.0,0,2004,11
1119,1240,47,6,1,2004-11-04,2004-11-04,0.0,0,2004,11
1120,1241,42,6,1,2004-11-05,2004-11-05,31.0,0,2004,11
1121,1242,112,6,1,2004-11-05,2004-11-05,31.0,0,2004,11
1122,1243,7,6,1,2004-11-05,2004-11-05,0.0,0,2004,11
1123,1244,2,6,1,2004-11-06,2004-11-06,0.0,0,2004,11
1124,1245,140,6,1,2004-11-09,2004-11-09,31.0,0,2004,11
1125,1246,40,6,1,2004-11-09,2004-11-09,0.0,0,2004,11
1126,1247,8,6,1,2004-11-09,2004-11-09,0.0,0,2004,11
1127,1249,152,6,1,2004-11-09,2004-11-09,31.0,0,2004,11
1128,1250,18,6,1,2004-11-09,2004-11-09,0.0,0,2004,11
1129,1251,47,6,1,2004-11-10,2004-11-10,31.0,0,2004,11
1130,1252,21,6,1,2004-11-10,2004-11-10,0.0,0,2004,11
1131,1253,5,6,1,2004-11-10,2004-11-10,31.0,0,2004,11
1132,1254,151,6,1,2004-11-10,2004-11-10,31.0,0,2004,11
1133,1255,1,6,1,2004-11-11,2004-11-11,0.0,0,2004,11
1134,1256,40,6,1,2004-11-12,2004-11-12,0.0,0,2004,11
1135,1257,84,6,1,2004-11-12,2004-11-12,0.0,0,2004,11
1136,1258,8,6,1,2004-11-12,2004-11-12,0.0,0,2004,11
1137,1259,7,6,1,2004-11-12,2004-11-12,0.0,0,2004,11
1138,1260,153,6,1,2004-11-12,2004-11-12,31.0,0,2004,11
1139,1261,24,6,1,2004-11-12,2004-11-12,32.5,0,2004,11
1140,1262,40,6,1,2004-11-13,2004-11-13,0.0,0,2004,11
1141,1263,40,6,1,2004-11-13,2004-11-13,0.0,0,2004,11
1142,1264,22,6,1,2004-11-13,2004-11-13,0.0,0,2004,11
1143,1265,22,6,1,2004-11-15,2004-11-15,0.0,0,2004,11
1144,1266,21,6,1,2004-11-15,2004-11-15,0.0,0,2004,11
1145,1267,127,6,1,2004-11-15,2004-11-15,0.0,0,2004,11
1146,1268,19,6,1,2004-11-16,2004-11-16,0.0,0,2004,11
1147,1269,7,6,1,2004-11-16,2004-11-16,0.0,0,2004,11
1148,1270,40,6,1,2004-11-16,2004-11-16,0.0,0,2004,11
1149,1271,155,6,1,2004-11-16,2004-11-16,31.0,0,2004,11
1150,1272,149,6,1,2004-11-16,2004-11-16,31.0,0,2004,11
1151,1273,17,6,1,2004-11-16,2004-11-16,0.0,0,2004,11
1152,1274,148,6,1,2004-11-16,2004-11-16,0.0,0,2004,11
1153,1276,5,6,1,2004-11-17,2004-11-17,31.0,0,2004,11
1154,1277,22,6,1,2004-11-17,2004-11-17,0.0,0,2004,11
1155,1278,156,6,1,2004-11-17,2004-11-17,0.0,0,2004,11
1156,1279,22,6,1,2004-11-17,2004-11-17,0.0,0,2004,11
1157,1280,57,6,1,2004-11-18,2004-11-18,0.0,0,2004,11
1158,1281,40,6,1,2004-11-19,2004-11-19,0.0,0,2004,11
1159,1282,40,6,1,2004-11-19,2004-11-19,0.0,0,2004,11
1160,1283,8,6,1,2004-11-19,2004-11-19,0.0,0,2004,11
1161,1284,22,6,1,2004-11-19,2004-11-19,0.0,0,2004,11
1162,1285,7,6,1,2004-11-19,2004-11-19,0.0,0,2004,11
1163,1286,40,6,1,2004-11-20,2004-11-20,0.0,0,2004,11
1164,1287,22,6,1,2004-11-20,2004-11-20,0.0,0,2004,11
1165,1288,157,1,1,2004-11-22,2004-11-22,0.0,0,2004,11
1166,1289,32,6,1,2004-11-23,2004-11-23,0.0,0,2004,11
1167,1290,102,6,1,2004-11-24,2004-11-24,0.0,0,2004,11
1168,1291,64,6,1,2004-11-24,2004-11-24,31.0,0,2004,11
1169,1292,13,6,1,2004-11-24,2004-11-24,31.0,0,2004,11
1170,1293,18,6,1,2004-11-24,2004-11-24,0.0,0,2004,11
1171,1294,142,6,1,2004-11-25,2004-11-25,0.0,0,2004,11
1172,1295,40,6,1,2004-11-25,2004-11-25,0.0,0,2004,11
1173,1296,2,6,1,2004-11-25,2004-11-25,0.0,0,2004,11
1174,1297,3,6,1,2004-11-25,2004-11-25,0.0,0,2004,11
1175,1298,63,6,1,2004-12-01,2004-12-01,30.75,0,2004,12
1176,1299,40,6,1,2004-11-26,2004-11-26,0.0,0,2004,11
1177,1300,158,6,1,2004-11-26,2004-11-26,0.0,0,2004,11
1178,1301,138,6,1,2004-12-02,2004-12-02,31.0,0,2004,12
