,ProductID,Classification,DemandClass,QuantitySold,OrderDate
50276,1566,A,High demand,10,2006-04-01
50277,1566,A,High demand,6,2006-04-19
50278,740,A,High demand,10,2003-08-19
50279,740,A,High demand,5,2003-09-12
50280,740,A,High demand,5,2003-09-12
50281,740,A,High demand,5,2003-12-09
50282,740,A,High demand,2,2003-12-17
50283,740,A,High demand,3,2004-01-10
50284,740,A,High demand,1,2004-01-12
50285,740,A,High demand,5,2004-01-20
50286,740,A,High demand,5,2004-01-26
50287,740,A,High demand,5,2004-02-02
50288,740,A,High demand,10,2004-02-04
50289,740,A,High demand,5,2004-02-10
50290,740,A,High demand,10,2004-02-20
50291,740,A,High demand,10,2004-02-20
50292,740,A,High demand,20,2004-02-25
50293,740,A,High demand,5,2004-03-01
50294,740,A,High demand,5,2004-03-01
50295,740,A,High demand,0,2004-02-28
50296,740,A,High demand,5,2004-03-02
50297,740,A,High demand,18,2004-03-05
50298,740,A,High demand,10,2004-03-05
50299,740,A,High demand,10,2004-03-10
50300,740,A,High demand,5,2004-03-10
50301,740,A,High demand,5,2004-03-10
50302,740,A,High demand,9,2004-03-18
50303,740,A,High demand,3,2004-04-26
50304,740,A,High demand,2,2004-04-27
50305,740,A,High demand,5,2004-05-17
50306,740,A,High demand,1,2004-05-20
50307,740,A,High demand,5,2004-05-06
50308,740,A,High demand,4,2004-05-07
50309,740,A,High demand,1,2004-05-13
50310,740,A,High demand,3,2004-05-18
50311,740,A,High demand,2,2004-05-20
50312,740,A,High demand,1,2004-05-25
50313,740,A,High demand,2,2004-05-27
50314,740,A,High demand,3,2004-06-07
50315,740,A,High demand,2,2004-07-06
50316,740,A,High demand,5,2004-06-21
50317,740,A,High demand,3,2004-06-29
50318,740,A,High demand,10,2004-07-07
50319,740,A,High demand,5,2004-07-09
50320,740,A,High demand,2,2004-07-22
50321,740,A,High demand,1,2004-08-17
50322,740,A,High demand,3,2004-09-01
50323,740,A,High demand,1,2005-02-03
50324,740,A,High demand,1,2005-02-11
50325,740,A,High demand,1,2005-02-12
50326,740,A,High demand,1,2005-02-15
50327,740,A,High demand,1,2005-02-17
50328,740,A,High demand,2,2005-02-17
50329,740,A,High demand,5,2005-02-21
50330,740,A,High demand,9,2005-03-02
50331,740,A,High demand,2,2005-03-14
50332,740,A,High demand,2,2005-04-01
50333,740,A,High demand,3,2005-03-23
50334,740,A,High demand,2,2005-03-29
50335,740,A,High demand,10,2005-04-09
50336,740,A,High demand,2,2005-05-03
50337,740,A,High demand,1,2005-05-03
50338,740,A,High demand,1,2005-05-03
50339,740,A,High demand,3,2005-05-04
50340,740,A,High demand,2,2005-05-23
50341,740,A,High demand,10,2005-05-25
50342,740,A,High demand,5,2005-06-06
50343,740,A,High demand,3,2005-06-02
50344,740,A,High demand,3,2005-06-01
50345,740,A,High demand,3,2005-06-14
50346,740,A,High demand,5,2005-06-14
50347,740,A,High demand,4,2005-06-17
50348,740,A,High demand,2,2005-06-25
50349,740,A,High demand,3,2005-06-27
50350,740,A,High demand,3,2005-07-01
50351,740,A,High demand,5,2005-07-04
50352,740,A,High demand,5,2005-07-18
50353,740,A,High demand,8,2005-07-26
50354,740,A,High demand,5,2005-08-01
50355,740,A,High demand,10,2005-08-01
50356,740,A,High demand,1,2005-08-02
50357,740,A,High demand,2,2005-10-17
50358,1156,A,High demand,15,2003-09-24
50359,1156,A,High demand,19,2003-10-09
50360,1156,A,High demand,7,2003-10-09
50361,1156,A,High demand,5,2003-10-15
50362,1156,A,High demand,8,2003-10-23
50363,1156,A,High demand,1,2003-11-03
50364,1156,A,High demand,1,2003-11-04
50365,1156,A,High demand,1,2003-12-02
50366,1156,A,High demand,1,2004-01-19
50367,1156,A,High demand,5,2003-12-11
50368,1156,A,High demand,1,2003-12-15
50369,1156,A,High demand,2,2003-12-23
50370,1156,A,High demand,9,2003-12-26
50371,1156,A,High demand,3,2003-12-30
50372,1156,A,High demand,15,2004-01-05
50373,1156,A,High demand,10,2004-01-17
50374,1156,A,High demand,1,2004-01-26
50375,1156,A,High demand,5,2004-02-02
50376,1156,A,High demand,2,2004-02-12
50377,1156,A,High demand,5,2004-02-16
50378,1156,A,High demand,5,2004-02-24
50379,1156,A,High demand,1,2004-02-25
50380,1156,A,High demand,1,2004-03-04
50381,1156,A,High demand,7,2004-03-05
50382,1156,A,High demand,1,2004-03-03
50383,1156,A,High demand,2,2004-03-09
50384,1156,A,High demand,10,2004-03-10
50385,1156,A,High demand,1,2004-03-12
50386,1156,A,High demand,1,2004-03-12
50387,1156,A,High demand,1,2004-03-24
50388,1156,A,High demand,5,2004-04-06
50389,1156,A,High demand,10,2004-04-13
50390,1156,A,High demand,3,2004-04-15
50391,1156,A,High demand,1,2004-04-21
50392,1156,A,High demand,1,2004-04-27
50393,1156,A,High demand,7,2004-05-17
50394,1156,A,High demand,1,2004-05-20
50395,1156,A,High demand,1,2004-05-13
50396,1156,A,High demand,3,2004-05-19
50397,1156,A,High demand,3,2004-05-26
50398,1156,A,High demand,2,2004-06-01
50399,1156,A,High demand,2,2004-06-09
50400,1156,A,High demand,5,2004-06-09
50401,1156,A,High demand,4,2004-06-15
50402,1156,A,High demand,5,2004-06-21
50403,1156,A,High demand,5,2004-06-25
50404,1156,A,High demand,3,2004-07-22
50405,1156,A,High demand,2,2004-08-05
50406,1156,A,High demand,10,2004-08-19
50407,1156,A,High demand,1,2004-08-20
50408,1156,A,High demand,5,2004-08-31
50409,1156,A,High demand,5,2004-09-02
50410,1156,A,High demand,1,2004-09-09
50411,1156,A,High demand,5,2004-09-17
50412,1156,A,High demand,5,2004-09-23
50413,1156,A,High demand,1,2004-10-04
50414,1156,A,High demand,3,2004-10-04
50415,1156,A,High demand,1,2004-10-07
50416,1156,A,High demand,1,2004-10-08
50417,1156,A,High demand,5,2004-10-11
50418,1156,A,High demand,1,2004-11-25
50419,1156,A,High demand,1,2004-11-30
50420,1156,A,High demand,5,2004-12-06
50421,1156,A,High demand,3,2004-12-15
50422,1156,A,High demand,8,2004-12-17
50423,1156,A,High demand,1,2004-12-25
50424,1156,A,High demand,1,2004-12-28
50425,1156,A,High demand,1,2005-01-11
50426,1156,A,High demand,1,2005-01-12
50427,1156,A,High demand,2,2005-02-11
50428,1156,A,High demand,1,2005-02-15
50429,1156,A,High demand,1,2005-03-03
50430,1156,A,High demand,2,2005-03-03
50431,1156,A,High demand,5,2005-03-01
50432,1156,A,High demand,5,2005-03-01
50433,1156,A,High demand,2,2005-03-05
50434,1156,A,High demand,2,2005-03-22
50435,1156,A,High demand,7,2005-04-18
50436,1156,A,High demand,10,2005-04-12
50437,1156,A,High demand,2,2005-05-13
50438,1156,A,High demand,10,2005-05-25
50439,1156,A,High demand,5,2005-09-13
50440,1156,A,High demand,1,2005-12-19
50441,1156,A,High demand,1,2006-03-11
50442,1156,A,High demand,5,2006-03-18
50443,1156,A,High demand,1,2006-03-23
50444,2657,A,High demand,10,2005-05-12
50445,2657,A,High demand,10,2005-05-13
50446,2657,A,High demand,8,2005-05-20
50447,2657,A,High demand,1,2005-05-30
50448,2657,A,High demand,6,2005-05-31
50449,2657,A,High demand,5,2005-05-25
50450,2657,A,High demand,10,2005-07-13
50451,2657,A,High demand,10,2005-07-13
50452,2657,A,High demand,2,2005-07-14
50453,2657,A,High demand,10,2005-07-08
50454,2657,A,High demand,1,2005-07-21
50455,2657,A,High demand,1,2005-07-23
50456,2657,A,High demand,20,2005-08-01
50457,2657,A,High demand,3,2005-08-01
50458,2657,A,High demand,3,2005-08-02
50459,2657,A,High demand,10,2005-09-02
50460,2657,A,High demand,1,2005-09-07
50461,2657,A,High demand,3,2005-09-17
50462,2657,A,High demand,2,2005-10-04
50463,2657,A,High demand,6,2005-10-07
50464,2657,A,High demand,3,2005-10-14
50465,2657,A,High demand,3,2005-10-15
50466,2657,A,High demand,2,2005-10-17
50467,2657,A,High demand,2,2005-11-09
50468,2657,A,High demand,4,2005-11-09
50469,2657,A,High demand,3,2005-11-17
50470,2657,A,High demand,10,2005-11-18
50471,2657,A,High demand,10,2005-12-02
50472,2657,A,High demand,8,2005-12-03
50473,2657,A,High demand,8,2005-12-13
50474,2657,A,High demand,10,2005-12-19
50475,2657,A,High demand,3,2005-12-27
50476,2657,A,High demand,1,2006-01-11
50477,2657,A,High demand,5,2006-01-16
50478,2657,A,High demand,3,2006-01-20
50479,2657,A,High demand,2,2006-02-03
50480,2657,A,High demand,3,2006-02-09
50481,2657,A,High demand,6,2006-02-17
50482,2657,A,High demand,2,2006-03-01
50483,2657,A,High demand,10,2006-03-06
50484,2657,A,High demand,5,2006-03-07
50485,2657,A,High demand,5,2006-03-10
50486,2657,A,High demand,10,2006-03-17
50487,2657,A,High demand,5,2006-03-17
50488,2657,A,High demand,5,2006-03-21
50489,2657,A,High demand,6,2006-03-24
50490,2657,A,High demand,10,2006-03-25
50491,2657,A,High demand,4,2006-04-05
50492,1916,A,High demand,19,2004-08-27
50493,1916,A,High demand,1,2004-09-08
50494,1916,A,High demand,1,2004-12-06
50495,1916,A,High demand,3,2004-12-15
50496,1916,A,High demand,10,2005-01-19
50497,1916,A,High demand,21,2005-01-22
50498,1916,A,High demand,2,2005-02-01
50499,1916,A,High demand,3,2005-01-28
50500,1916,A,High demand,1,2005-05-30
50501,1916,A,High demand,2,2005-06-01
50502,1916,A,High demand,1,2005-06-17
50503,1916,A,High demand,40,2005-06-24
50504,1916,A,High demand,1,2005-06-27
50505,1916,A,High demand,1,2005-07-04
50506,1916,A,High demand,1,2005-07-05
50507,1916,A,High demand,1,2005-07-18
50508,1916,A,High demand,10,2005-08-17
50509,1916,A,High demand,5,2005-08-19
50510,1916,A,High demand,1,2005-08-19
50511,1916,A,High demand,1,2005-12-06
50512,1916,A,High demand,2,2005-12-08
50513,1916,A,High demand,1,2005-12-20
50514,1916,A,High demand,3,2005-12-27
50515,1916,A,High demand,5,2006-01-17
50516,1916,A,High demand,1,2006-01-19
50517,1916,A,High demand,3,2006-01-20
50518,1916,A,High demand,2,2006-02-01
50519,1916,A,High demand,2,2006-02-03
50520,1916,A,High demand,1,2006-02-18
50521,1916,A,High demand,1,2006-03-16
50522,1916,A,High demand,5,2006-03-18
50523,1916,A,High demand,2,2006-03-24
50524,1916,A,High demand,1,2006-04-01
50525,1916,A,High demand,2,2006-04-04
50526,1036,A,High demand,5,2003-09-29
50527,1036,A,High demand,20,2003-10-09
50528,1036,A,High demand,2,2003-10-20
50529,1036,A,High demand,1,2003-10-29
50530,1036,A,High demand,10,2003-11-03
50531,1036,A,High demand,1,2003-11-13
50532,1036,A,High demand,1,2003-11-14
50533,1036,A,High demand,1,2003-11-19
50534,1036,A,High demand,10,2003-12-19
50535,1036,A,High demand,15,2003-12-23
50536,1036,A,High demand,1,2004-01-12
50537,1036,A,High demand,2,2004-01-19
50538,1036,A,High demand,1,2004-01-26
50539,1036,A,High demand,10,2004-02-09
50540,1036,A,High demand,15,2004-02-10
50541,1036,A,High demand,5,2004-02-10
50542,1036,A,High demand,1,2004-02-25
50543,1036,A,High demand,5,2004-03-01
50544,1036,A,High demand,10,2004-03-17
50545,1036,A,High demand,1,2004-03-19
50546,1036,A,High demand,1,2004-03-19
50547,1036,A,High demand,10,2004-03-26
50548,1036,A,High demand,3,2004-04-07
50549,1036,A,High demand,15,2004-05-07
50550,1036,A,High demand,3,2004-05-11
50551,1036,A,High demand,3,2004-05-21
50552,1036,A,High demand,5,2004-05-24
50553,1036,A,High demand,5,2004-05-25
50554,1036,A,High demand,1,2004-06-03
50555,1036,A,High demand,1,2004-06-10
50556,1036,A,High demand,7,2004-06-24
50557,1036,A,High demand,2,2004-06-28
50558,1036,A,High demand,10,2004-06-30
50559,1036,A,High demand,3,2004-07-01
50560,1036,A,High demand,14,2004-07-05
50561,1036,A,High demand,10,2004-07-12
50562,1036,A,High demand,5,2004-07-12
50563,1036,A,High demand,1,2004-07-15
50564,1036,A,High demand,20,2004-09-01
50565,1036,A,High demand,3,2004-09-08
50566,1036,A,High demand,20,2004-09-10
50567,1036,A,High demand,1,2004-09-23
50568,1036,A,High demand,1,2004-10-11
50569,1036,A,High demand,5,2004-11-05
50570,1951,A,High demand,5,2004-11-05
50571,1951,A,High demand,3,2004-11-16
50572,1951,A,High demand,1,2004-12-02
50573,1951,A,High demand,5,2004-11-27
50574,1951,A,High demand,5,2004-12-04
50575,1951,A,High demand,1,2005-02-01
50576,1951,A,High demand,5,2005-02-07
50577,1951,A,High demand,1,2005-02-17
50578,1951,A,High demand,1,2005-02-17
50579,1951,A,High demand,5,2005-02-18
50580,1951,A,High demand,5,2005-03-09
50581,1951,A,High demand,5,2005-03-12
50582,1951,A,High demand,2,2005-03-22
50583,1951,A,High demand,3,2005-03-24
50584,1951,A,High demand,1,2005-03-29
50585,1951,A,High demand,2,2005-04-01
50586,1951,A,High demand,10,2005-04-19
50587,1951,A,High demand,1,2005-04-19
50588,1951,A,High demand,10,2005-04-20
50589,1951,A,High demand,1,2005-04-20
50590,1951,A,High demand,2,2005-04-20
50591,1951,A,High demand,10,2005-04-19
50592,1951,A,High demand,1,2005-04-25
50593,1951,A,High demand,1,2005-04-27
50594,1951,A,High demand,10,2005-04-12
50595,1951,A,High demand,10,2005-05-01
50596,1951,A,High demand,1,2005-06-07
50597,1951,A,High demand,10,2005-06-23
50598,1951,A,High demand,39,2005-06-24
50599,1951,A,High demand,6,2005-07-06
50600,1951,A,High demand,5,2005-07-11
50601,1951,A,High demand,36,2005-07-14
50602,1747,A,High demand,15,2004-06-07
50603,1747,A,High demand,20,2004-08-19
50604,1747,A,High demand,20,2004-08-19
50605,1747,A,High demand,1,2004-11-16
50606,1747,A,High demand,2,2004-12-01
50607,1747,A,High demand,5,2004-12-18
50608,1747,A,High demand,7,2004-12-24
50609,1747,A,High demand,10,2005-01-27
50610,1747,A,High demand,1,2005-02-02
50611,1747,A,High demand,1,2005-02-09
50612,1747,A,High demand,15,2005-02-14
50613,1747,A,High demand,10,2005-02-16
50614,1747,A,High demand,40,2005-02-16
50615,1747,A,High demand,2,2005-02-17
50616,1747,A,High demand,26,2005-02-22
50617,1747,A,High demand,10,2005-07-20
50618,1747,A,High demand,5,2005-08-01
50619,1747,A,High demand,5,2005-08-11
50620,1747,A,High demand,1,2005-08-29
50621,1747,A,High demand,9,2005-09-02
50622,738,A,High demand,20,2003-08-22
50623,738,A,High demand,20,2003-08-22
50624,738,A,High demand,10,2003-09-12
50625,738,A,High demand,5,2003-10-17
50626,738,A,High demand,1,2004-01-19
50627,738,A,High demand,1,2003-12-11
50628,738,A,High demand,10,2003-12-19
50629,738,A,High demand,10,2004-01-10
50630,738,A,High demand,1,2004-01-12
50631,738,A,High demand,5,2004-01-13
50632,738,A,High demand,5,2004-01-20
50633,738,A,High demand,5,2004-01-21
50634,738,A,High demand,5,2004-01-26
50635,738,A,High demand,2,2004-02-05
50636,738,A,High demand,20,2004-03-16
50637,738,A,High demand,20,2004-03-16
50638,738,A,High demand,30,2004-04-01
50639,738,A,High demand,5,2004-05-21
50640,738,A,High demand,5,2004-05-24
50641,738,A,High demand,5,2004-05-25
50642,738,A,High demand,10,2004-06-02
50643,738,A,High demand,3,2004-06-15
50644,738,A,High demand,5,2004-07-06
50645,738,A,High demand,3,2004-07-07
50646,738,A,High demand,10,2004-07-07
50647,738,A,High demand,5,2004-07-09
50648,738,A,High demand,5,2004-07-09
50649,738,A,High demand,9,2004-07-15
50650,738,A,High demand,2,2004-07-22
50651,738,A,High demand,7,2004-09-01
50652,738,A,High demand,5,2004-10-01
50653,738,A,High demand,1,2004-10-07
50654,738,A,High demand,1,2004-11-16
50655,738,A,High demand,1,2004-11-17
50656,738,A,High demand,20,2004-11-26
50657,738,A,High demand,10,2004-12-17
50658,738,A,High demand,1,2004-12-22
50659,738,A,High demand,6,2005-01-11
50660,738,A,High demand,1,2005-01-13
50661,738,A,High demand,1,2005-01-19
50662,738,A,High demand,1,2005-01-22
50663,738,A,High demand,3,2005-01-22
50664,738,A,High demand,5,2005-01-25
50665,738,A,High demand,1,2005-02-12
50666,738,A,High demand,1,2005-02-17
50667,738,A,High demand,1,2005-02-17
50668,738,A,High demand,2,2005-02-17
50669,738,A,High demand,4,2005-02-21
50670,738,A,High demand,1,2005-03-01
50671,738,A,High demand,3,2005-04-21
50672,738,A,High demand,5,2005-04-08
50673,738,A,High demand,3,2005-05-14
50674,738,A,High demand,10,2005-05-20
50675,738,A,High demand,2,2005-05-23
50676,738,A,High demand,10,2005-05-25
50677,738,A,High demand,10,2005-06-01
50678,738,A,High demand,2,2005-06-01
50679,1269,A,High demand,10,2004-01-14
50680,1269,A,High demand,10,2004-03-10
50681,1269,A,High demand,5,2004-03-15
50682,1269,A,High demand,10,2004-03-17
50683,1269,A,High demand,5,2004-03-17
50684,1269,A,High demand,1,2004-03-29
50685,1269,A,High demand,2,2004-04-05
50686,1269,A,High demand,2,2004-04-15
50687,1269,A,High demand,1,2004-05-20
50688,1269,A,High demand,1,2004-05-13
50689,1269,A,High demand,3,2004-05-11
50690,1269,A,High demand,6,2004-05-20
50691,1269,A,High demand,5,2004-05-24
50692,1269,A,High demand,4,2004-05-26
50693,1269,A,High demand,1,2004-06-03
50694,1269,A,High demand,25,2004-06-07
50695,1269,A,High demand,3,2004-06-29
50696,1269,A,High demand,10,2004-07-08
50697,1269,A,High demand,5,2004-07-09
50698,1269,A,High demand,17,2004-07-15
50699,1269,A,High demand,2,2004-09-25
50700,1269,A,High demand,18,2004-10-06
50701,1269,A,High demand,1,2004-10-11
50702,1269,A,High demand,1,2004-11-03
50703,1269,A,High demand,10,2004-11-04
50704,1269,A,High demand,15,2004-11-24
50705,1269,A,High demand,1,2004-12-02
50706,1269,A,High demand,1,2004-12-06
50707,1269,A,High demand,7,2004-12-24
50708,1269,A,High demand,10,2005-01-01
50709,1269,A,High demand,10,2005-01-17
50710,1269,A,High demand,10,2005-01-19
50711,1269,A,High demand,2,2005-01-22
50712,1269,A,High demand,10,2005-01-25
50713,1269,A,High demand,1,2005-02-01
50714,1269,A,High demand,5,2005-03-01
50715,1269,A,High demand,1,2005-02-03
50716,1269,A,High demand,3,2005-02-15
50717,1269,A,High demand,10,2005-02-15
50718,1269,A,High demand,1,2005-02-17
50719,1269,A,High demand,1,2005-02-17
50720,1269,A,High demand,1,2005-02-17
50721,1269,A,High demand,10,2005-02-21
50722,1269,A,High demand,9,2005-02-24
50723,1269,A,High demand,10,2005-05-12
50724,1269,A,High demand,10,2005-05-13
50725,1269,A,High demand,10,2005-06-01
50726,1269,A,High demand,10,2005-05-20
50727,1269,A,High demand,10,2005-05-23
50728,1269,A,High demand,10,2005-05-25
50729,1545,A,High demand,10,2004-03-15
50730,1545,A,High demand,20,2004-04-10
50731,1545,A,High demand,1,2004-04-24
50732,1545,A,High demand,5,2004-05-17
50733,1545,A,High demand,1,2004-05-20
50734,1545,A,High demand,1,2004-05-13
50735,1545,A,High demand,2,2004-05-19
50736,1545,A,High demand,10,2004-05-25
50737,1545,A,High demand,5,2004-06-21
50738,1545,A,High demand,5,2004-07-01
50739,1545,A,High demand,3,2004-07-09
50740,1545,A,High demand,3,2004-07-13
50741,1545,A,High demand,10,2004-07-27
50742,1545,A,High demand,1,2004-08-09
50743,1545,A,High demand,2,2004-08-05
50744,1545,A,High demand,10,2004-08-18
50745,1545,A,High demand,3,2004-08-11
50746,1545,A,High demand,8,2004-09-09
50747,1545,A,High demand,5,2004-09-17
50748,1545,A,High demand,3,2004-10-04
50749,1545,A,High demand,2,2004-10-06
50750,1545,A,High demand,10,2004-10-13
50751,1545,A,High demand,1,2004-11-03
50752,1545,A,High demand,15,2004-11-24
50753,1545,A,High demand,10,2004-11-25
50754,1545,A,High demand,20,2004-11-26
50755,1545,A,High demand,2,2004-12-01
50756,1545,A,High demand,10,2004-12-15
50757,1545,A,High demand,5,2004-12-17
50758,1545,A,High demand,1,2004-12-18
50759,1545,A,High demand,5,2004-12-22
50760,1545,A,High demand,10,2005-01-17
50761,1545,A,High demand,2,2005-01-22
50762,1545,A,High demand,10,2005-02-01
50763,1545,A,High demand,1,2005-02-03
50764,1545,A,High demand,2,2005-02-03
50765,1545,A,High demand,1,2005-02-11
50766,1545,A,High demand,3,2005-02-11
50767,1545,A,High demand,2,2005-03-01
50768,1545,A,High demand,10,2005-03-02
50769,1545,A,High demand,3,2005-03-01
50770,1545,A,High demand,5,2005-03-01
50771,1545,A,High demand,5,2005-03-01
50772,1545,A,High demand,5,2005-03-03
50773,1545,A,High demand,3,2005-02-18
50774,1545,A,High demand,5,2005-03-05
50775,1545,A,High demand,1,2005-03-10
50776,1545,A,High demand,5,2005-03-12
50777,1545,A,High demand,5,2005-03-12
50778,1545,A,High demand,1,2005-04-01
50779,1545,A,High demand,2,2005-03-22
50780,1545,A,High demand,1,2005-03-24
50781,1545,A,High demand,4,2005-03-23
50782,1545,A,High demand,3,2005-04-01
50783,1545,A,High demand,5,2005-04-04
50784,1545,A,High demand,3,2005-04-05
50785,1545,A,High demand,1,2005-04-06
50786,1545,A,High demand,3,2005-04-11
50787,3437,A,High demand,1,2005-09-01
50788,3437,A,High demand,5,2005-09-13
50789,3437,A,High demand,3,2005-09-16
50790,3437,A,High demand,1,2005-10-05
50791,3437,A,High demand,1,2005-10-05
50792,3437,A,High demand,3,2005-10-21
50793,3437,A,High demand,3,2005-10-26
50794,3437,A,High demand,10,2005-11-18
50795,3437,A,High demand,1,2005-12-01
50796,3437,A,High demand,8,2006-01-13
50797,3437,A,High demand,5,2006-01-20
50798,3437,A,High demand,6,2006-02-03
50799,3437,A,High demand,1,2006-02-07
50800,3437,A,High demand,6,2006-02-17
50801,3437,A,High demand,5,2006-03-07
50802,3437,A,High demand,10,2006-03-21
50803,3437,A,High demand,1,2006-04-01
50804,3437,A,High demand,50,2006-04-01
50805,3437,A,High demand,5,2006-04-05
50806,3437,A,High demand,136,2006-04-12
50807,737,A,High demand,1,2003-11-11
50808,737,A,High demand,2,2003-12-17
50809,737,A,High demand,5,2004-01-20
50810,737,A,High demand,20,2004-02-25
50811,737,A,High demand,5,2004-03-01
50812,737,A,High demand,5,2004-03-01
50813,737,A,High demand,0,2004-02-28
50814,737,A,High demand,5,2004-03-02
50815,737,A,High demand,10,2004-03-10
50816,737,A,High demand,10,2004-03-10
50817,737,A,High demand,5,2004-03-10
50818,737,A,High demand,20,2004-03-18
50819,737,A,High demand,5,2004-04-26
50820,737,A,High demand,2,2004-04-27
50821,737,A,High demand,5,2004-05-17
50822,737,A,High demand,1,2004-05-20
50823,737,A,High demand,0,2004-05-07
50824,737,A,High demand,1,2004-05-13
50825,737,A,High demand,3,2004-05-18
50826,737,A,High demand,15,2004-05-25
50827,737,A,High demand,2,2004-07-06
50828,737,A,High demand,10,2004-07-07
50829,737,A,High demand,2,2004-07-22
50830,737,A,High demand,9,2004-07-23
50831,737,A,High demand,3,2004-09-01
50832,737,A,High demand,1,2004-12-22
50833,737,A,High demand,1,2005-01-13
50834,737,A,High demand,1,2005-01-15
50835,737,A,High demand,1,2005-02-01
50836,737,A,High demand,1,2005-02-12
50837,737,A,High demand,3,2005-02-17
50838,737,A,High demand,6,2005-02-21
50839,737,A,High demand,10,2005-03-02
50840,737,A,High demand,3,2005-03-23
50841,737,A,High demand,2,2005-03-29
50842,737,A,High demand,8,2005-04-01
50843,737,A,High demand,1,2005-05-03
50844,737,A,High demand,1,2005-05-03
50845,737,A,High demand,3,2005-05-04
50846,737,A,High demand,2,2005-05-23
50847,737,A,High demand,10,2005-05-25
50848,737,A,High demand,5,2005-06-06
50849,737,A,High demand,3,2005-06-14
50850,737,A,High demand,4,2005-06-17
50851,737,A,High demand,5,2005-07-04
50852,737,A,High demand,2,2005-08-01
50853,737,A,High demand,10,2005-08-09
50854,737,A,High demand,3,2005-10-21
50855,737,A,High demand,3,2005-11-14
50856,737,A,High demand,50,2006-04-01
50857,737,A,High demand,104,2006-04-07
50858,737,A,High demand,5,2006-04-07
50859,572,A,High demand,10,2003-08-20
50860,572,A,High demand,2,2003-08-25
50861,572,A,High demand,2,2003-08-29
50862,572,A,High demand,10,2003-09-02
50863,572,A,High demand,14,2003-09-06
50864,572,A,High demand,5,2003-09-06
50865,572,A,High demand,5,2003-09-06
50866,572,A,High demand,10,2003-10-08
50867,572,A,High demand,10,2003-12-20
50868,572,A,High demand,5,2004-02-05
50869,572,A,High demand,11,2004-02-10
50870,572,A,High demand,1,2004-02-05
50871,572,A,High demand,1,2004-03-22
50872,572,A,High demand,1,2004-04-01
50873,572,A,High demand,2,2004-04-01
50874,572,A,High demand,2,2004-04-01
50875,572,A,High demand,10,2004-04-15
50876,572,A,High demand,10,2004-04-15
50877,572,A,High demand,5,2004-04-15
50878,572,A,High demand,1,2004-05-20
50879,572,A,High demand,1,2004-05-13
50880,572,A,High demand,1,2004-05-13
50881,572,A,High demand,10,2004-05-17
50882,572,A,High demand,5,2004-05-24
50883,572,A,High demand,3,2004-05-26
50884,572,A,High demand,10,2004-06-03
50885,572,A,High demand,4,2004-06-08
50886,572,A,High demand,9,2004-06-15
50887,572,A,High demand,1,2004-06-15
50888,572,A,High demand,3,2004-06-29
50889,572,A,High demand,3,2004-09-01
50890,572,A,High demand,2,2004-08-05
50891,572,A,High demand,3,2004-09-01
50892,572,A,High demand,1,2004-08-20
50893,572,A,High demand,10,2004-10-01
50894,572,A,High demand,10,2004-12-08
50895,572,A,High demand,5,2004-12-21
50896,572,A,High demand,10,2005-01-19
50897,572,A,High demand,1,2005-01-22
50898,572,A,High demand,10,2005-01-25
50899,572,A,High demand,2,2005-01-26
50900,572,A,High demand,1,2005-02-03
50901,572,A,High demand,10,2005-02-11
50902,572,A,High demand,10,2005-02-15
50903,572,A,High demand,10,2005-02-21
50904,572,A,High demand,1,2005-03-14
50905,572,A,High demand,10,2005-05-31
50906,572,A,High demand,10,2005-06-14
50907,572,A,High demand,5,2005-06-23
50908,572,A,High demand,35,2005-06-24
50909,572,A,High demand,2,2005-08-17
50910,572,A,High demand,5,2005-09-16
50911,572,A,High demand,1,2005-10-24
50912,572,A,High demand,1,2005-12-05
50913,572,A,High demand,5,2005-12-26
50914,572,A,High demand,10,2005-12-27
50915,572,A,High demand,5,2006-01-13
50916,572,A,High demand,8,2006-01-17
50917,572,A,High demand,1,2006-02-03
50918,572,A,High demand,3,2006-02-17
50919,572,A,High demand,1,2006-04-01
50920,903,A,High demand,2,2003-11-13
50921,903,A,High demand,1,2003-11-17
50922,903,A,High demand,8,2003-11-17
50923,903,A,High demand,10,2003-11-19
50924,903,A,High demand,2,2004-01-19
50925,903,A,High demand,1,2003-12-16
50926,903,A,High demand,3,2003-12-19
50927,903,A,High demand,2,2004-01-21
50928,903,A,High demand,5,2004-02-02
50929,903,A,High demand,6,2004-02-05
50930,903,A,High demand,1,2004-02-25
50931,903,A,High demand,5,2004-03-04
50932,903,A,High demand,10,2004-03-10
50933,903,A,High demand,4,2004-03-11
50934,903,A,High demand,1,2004-03-22
50935,903,A,High demand,10,2004-04-13
50936,903,A,High demand,5,2004-04-15
50937,903,A,High demand,1,2004-04-21
50938,903,A,High demand,9,2004-05-17
50939,903,A,High demand,1,2004-05-13
50940,903,A,High demand,3,2004-05-11
50941,903,A,High demand,3,2004-05-18
50942,903,A,High demand,7,2004-05-25
50943,903,A,High demand,6,2004-06-29
50944,903,A,High demand,3,2004-08-01
50945,903,A,High demand,10,2004-07-07
50946,903,A,High demand,6,2004-07-14
50947,903,A,High demand,10,2004-09-01
50948,903,A,High demand,2,2004-09-11
50949,903,A,High demand,1,2004-09-16
50950,903,A,High demand,5,2004-09-17
50951,903,A,High demand,1,2004-09-17
50952,903,A,High demand,1,2004-10-21
50953,903,A,High demand,3,2004-10-04
